#For superellipsoids (12 columns:rx	ry	rz	eps1	eps2	x	y	z	q0	q1	q2	q3)
4.292507e-04	2.586221e-04	2.958444e-04	7.515248e-01	7.022796e-01	4.516165e-03	7.110605e-03	7.064744e-03	3.832415e-01	-6.256486e-01	4.184585e-01	-5.353338e-01
2.287910e-04	2.292922e-04	2.156265e-04	1.038026e+00	8.121263e-01	2.574985e-03	3.832690e-03	3.032542e-03	-1.698314e-01	7.395571e-01	2.703901e-01	-5.925384e-01
2.582515e-04	2.678792e-04	4.491820e-04	1.514196e+00	1.492001e+00	6.305049e-03	4.699192e-03	4.638501e-03	7.534938e-01	-5.144975e-01	2.523795e-01	-3.222484e-01
3.949534e-04	2.381768e-04	3.304988e-04	1.228734e+00	1.336734e+00	5.267934e-03	2.105121e-03	2.066631e-03	-2.958984e-01	9.116691e-01	6.893239e-02	-2.766802e-01
4.059569e-04	4.074993e-04	2.655487e-04	8.256813e-01	1.305237e+00	2.070187e-03	7.162959e-03	6.680552e-03	-1.883949e-01	-5.631238e-01	1.513154e-01	-7.902548e-01
3.503198e-04	2.131299e-04	3.219978e-04	7.336114e-01	1.274161e+00	5.991114e-03	4.331810e-03	4.152048e-03	5.475821e-01	-2.564002e-01	-7.957498e-01	3.456823e-02
2.033243e-04	2.049113e-04	2.899393e-04	1.505822e+00	9.068329e-01	6.559077e-03	6.220118e-03	3.483848e-03	-1.522674e-01	-3.238814e-01	9.329698e-01	3.850678e-02
4.124777e-04	2.042566e-04	4.321549e-04	1.614542e+00	1.380877e+00	2.512849e-03	3.548031e-03	6.215762e-03	4.649797e-01	-4.640115e-01	-7.257170e-01	-2.045045e-01
2.141906e-04	2.564258e-04	4.494078e-04	1.689811e+00	1.694679e+00	2.549122e-03	4.175327e-03	6.209243e-03	-9.446042e-01	-1.792884e-01	-1.268155e-01	2.439189e-01
3.124794e-04	2.489073e-04	2.855017e-04	6.546789e-01	7.388105e-01	3.698757e-03	6.605717e-03	4.540858e-03	-7.468862e-01	-2.831073e-01	-3.777166e-01	-4.683391e-01
3.050148e-04	3.111392e-04	3.636239e-04	6.098636e-01	1.267676e+00	3.760784e-03	6.140575e-03	5.948544e-03	-3.388714e-01	7.209266e-01	-5.645583e-01	2.161133e-01
3.572129e-04	4.204243e-04	3.815630e-04	9.959515e-01	9.956028e-01	6.988078e-03	3.780838e-03	5.486315e-03	9.065863e-01	-3.097465e-01	-1.438026e-01	2.479499e-01
2.430744e-04	3.789546e-04	2.868854e-04	6.991521e-01	1.567377e+00	4.049630e-03	3.235368e-03	5.505551e-03	1.484987e-01	5.373521e-01	1.936046e-01	-8.072906e-01
2.542521e-04	3.718905e-04	2.419443e-04	1.453777e+00	6.223968e-01	5.158538e-03	3.360173e-03	2.148184e-03	-1.381270e-01	-7.572803e-02	7.051763e-01	-6.913122e-01
2.872090e-04	2.358844e-04	2.659972e-04	8.567231e-01	7.965905e-01	5.873096e-03	4.941430e-03	2.656060e-03	-1.967159e-01	5.194009e-01	7.449523e-01	-3.695560e-01
3.858315e-04	3.604265e-04	3.902903e-04	9.030177e-01	1.325468e+00	6.545074e-03	4.215704e-03	7.392773e-03	4.350960e-01	-5.739017e-01	-5.650483e-01	-4.025528e-01
4.464128e-04	4.283154e-04	4.434907e-04	1.360907e+00	7.001101e-01	3.880027e-03	6.478825e-03	2.178308e-03	-5.556257e-01	7.052964e-01	2.741099e-02	4.394151e-01
4.147682e-04	3.922608e-04	3.126189e-04	7.363525e-01	1.335933e+00	6.421946e-03	2.686128e-03	2.925093e-03	7.897403e-01	3.589372e-01	-2.092192e-02	-4.970278e-01
4.312961e-04	4.470471e-04	3.620579e-04	8.219289e-01	9.197537e-01	6.134449e-03	2.297433e-03	6.122842e-03	-5.131342e-01	-4.808063e-01	-5.228365e-01	-4.818305e-01
2.106805e-04	2.729907e-04	4.031903e-04	1.429740e+00	1.534461e+00	6.455734e-03	5.818736e-03	5.910080e-03	-2.307297e-01	2.380611e-01	2.830309e-01	-8.999913e-01
3.463227e-04	3.963508e-04	2.319831e-04	1.318422e+00	1.607765e+00	3.542805e-03	7.311345e-03	6.032735e-03	1.053923e-01	-2.432400e-01	-8.242820e-01	5.002859e-01
2.593385e-04	2.748598e-04	2.885172e-04	9.535786e-01	1.450737e+00	3.322488e-03	6.781199e-03	3.247628e-03	-9.829424e-01	1.542124e-01	8.134240e-02	-5.853291e-02
4.488585e-04	3.115767e-04	2.651494e-04	1.436349e+00	9.166702e-01	5.029269e-03	4.831831e-03	4.440944e-03	1.225851e-01	7.737520e-01	-6.197769e-01	-4.644833e-02
3.450161e-04	3.300908e-04	2.806161e-04	1.285152e+00	6.160213e-01	2.527148e-03	3.595860e-03	7.036179e-03	-7.031741e-01	4.511667e-01	1.070492e-01	5.390132e-01
3.861274e-04	3.443483e-04	4.315543e-04	8.521913e-01	1.631765e+00	4.946238e-03	3.685240e-03	4.567926e-03	5.353676e-01	7.813420e-01	1.517803e-01	2.825755e-01
4.144765e-04	2.532718e-04	3.352969e-04	1.072894e+00	1.526759e+00	6.839067e-03	2.131816e-03	7.525888e-03	8.979265e-01	-4.332300e-01	4.921706e-02	-6.014573e-02
4.224749e-04	3.636608e-04	2.108395e-04	1.177408e+00	1.003035e+00	4.711699e-03	2.223166e-03	5.210174e-03	-8.721107e-01	-1.336204e-01	4.154950e-01	2.212069e-01
4.038861e-04	4.053484e-04	2.265787e-04	8.881124e-01	1.077687e+00	4.960923e-03	5.632878e-03	4.681422e-03	4.990711e-01	-3.213306e-01	-5.976428e-01	5.389785e-01
3.759814e-04	3.092184e-04	3.688616e-04	7.676664e-01	1.239901e+00	3.780000e-03	3.866739e-03	3.281158e-03	-8.249923e-01	2.058503e-01	2.513434e-01	-4.624282e-01
2.121957e-04	2.314112e-04	2.395873e-04	1.663067e+00	1.308394e+00	5.017201e-03	4.428610e-03	3.502161e-03	5.356133e-01	-7.271050e-01	3.051608e-01	-3.021813e-01
2.992653e-04	2.243975e-04	2.705165e-04	1.390070e+00	1.074692e+00	5.508076e-03	3.742312e-03	3.127884e-03	1.015371e-01	-4.794787e-01	8.658366e-01	-1.005848e-01
2.667101e-04	2.629946e-04	3.200222e-04	1.508686e+00	1.208007e+00	2.625833e-03	3.458696e-03	4.054583e-03	6.327441e-01	-5.674657e-01	-4.246521e-01	3.119106e-01
4.488203e-04	2.358591e-04	4.393180e-04	9.151915e-01	1.194767e+00	2.985139e-03	6.478201e-03	4.474774e-03	5.960569e-01	7.821822e-01	1.809481e-01	1.284291e-02
3.340713e-04	2.078172e-04	2.095830e-04	1.383406e+00	1.505423e+00	2.522560e-03	4.325189e-03	2.923506e-03	-3.877991e-01	5.726633e-01	-6.691794e-01	2.717858e-01
2.562354e-04	3.602278e-04	3.343116e-04	8.087499e-01	1.560313e+00	5.121441e-03	5.877826e-03	3.399452e-03	6.574799e-01	6.734376e-01	3.275343e-01	-8.320601e-02
2.223780e-04	2.396603e-04	3.956995e-04	1.556465e+00	1.286074e+00	4.680823e-03	2.119941e-03	6.880663e-03	-2.800510e-01	-7.275998e-01	-6.179584e-01	1.014765e-01
2.897222e-04	2.464477e-04	4.184369e-04	1.087870e+00	1.092446e+00	4.922592e-03	6.660082e-03	7.374042e-03	1.479770e-01	6.961962e-01	-6.818628e-01	1.687507e-01
2.089825e-04	3.139267e-04	2.242284e-04	1.519509e+00	1.565498e+00	4.551177e-03	5.371829e-03	7.427499e-03	1.654383e-01	-1.366056e-01	-5.616889e-01	-7.990461e-01
4.120739e-04	2.716866e-04	2.238450e-04	1.522203e+00	1.148094e+00	3.101862e-03	4.339942e-03	4.875984e-03	-4.938205e-01	-3.991289e-01	-2.086411e-02	-7.722708e-01
2.052298e-04	3.527034e-04	2.544496e-04	1.387942e+00	8.466724e-01	6.747620e-03	5.592713e-03	3.788937e-03	-5.164567e-01	6.026518e-01	5.808830e-01	-1.807156e-01
2.961184e-04	2.542925e-04	3.434584e-04	7.489652e-01	8.180111e-01	5.900120e-03	5.411222e-03	3.134037e-03	7.283721e-01	-5.044116e-01	4.066680e-01	-2.228546e-01
3.679153e-04	2.611582e-04	4.023965e-04	1.286606e+00	7.485162e-01	6.011519e-03	4.540308e-03	7.412833e-03	6.616471e-01	7.416484e-02	-6.581001e-01	3.516061e-01
2.868125e-04	2.183992e-04	4.019675e-04	8.074160e-01	7.777442e-01	5.096338e-03	3.672413e-03	2.742014e-03	4.615732e-02	5.611768e-01	-3.722811e-01	-7.378055e-01
4.375186e-04	3.416843e-04	2.796456e-04	1.630852e+00	1.493965e+00	5.753401e-03	5.840182e-03	6.840531e-03	6.451929e-01	-9.446203e-03	-4.235060e-01	6.358298e-01
3.280212e-04	2.839396e-04	3.456459e-04	8.750537e-01	1.153675e+00	5.588780e-03	3.400806e-03	3.554778e-03	-6.788639e-02	7.839292e-01	6.152276e-01	4.838915e-02
3.634348e-04	2.752781e-04	4.298688e-04	6.631078e-01	8.028947e-01	2.584177e-03	6.725740e-03	7.072390e-03	1.697339e-01	-1.670644e-02	9.851079e-01	2.176760e-02
3.010451e-04	4.011702e-04	3.012786e-04	1.562334e+00	1.323152e+00	6.594260e-03	6.646955e-03	3.483283e-03	-3.954533e-01	-1.231799e-02	-3.405996e-01	8.529108e-01
3.903213e-04	4.140304e-04	2.026650e-04	1.413720e+00	1.521690e+00	6.509552e-03	4.748853e-03	3.443237e-03	6.306691e-01	2.080684e-01	-4.926668e-02	-7.460139e-01
4.160835e-04	2.421204e-04	2.836231e-04	8.407339e-01	7.226636e-01	4.851977e-03	7.248300e-03	7.522610e-03	-7.117008e-01	-7.016772e-01	-3.145380e-02	-1.190819e-02
2.613008e-04	3.430161e-04	3.018161e-04	1.152560e+00	1.656987e+00	2.559190e-03	4.806081e-03	2.014979e-03	5.219121e-01	3.314624e-01	2.624164e-01	-7.408630e-01
2.068092e-04	2.441926e-04	2.323400e-04	1.124979e+00	1.421941e+00	7.152973e-03	6.563017e-03	4.313953e-03	7.600900e-01	-1.928814e-01	-2.679678e-01	5.596903e-01
3.827494e-04	2.771504e-04	4.261478e-04	1.624297e+00	9.968718e-01	6.256948e-03	3.263359e-03	4.477422e-03	-2.174090e-01	5.705216e-01	7.025722e-01	-3.655555e-01
3.534321e-04	2.007338e-04	2.845352e-04	6.231950e-01	1.239352e+00	5.518487e-03	4.533705e-03	4.591496e-03	5.323998e-01	-4.716473e-01	-2.713425e-01	6.484385e-01
4.185215e-04	3.916519e-04	3.697095e-04	1.395096e+00	1.556691e+00	5.390272e-03	5.828795e-03	5.031749e-03	3.044486e-01	4.863376e-01	-8.007284e-01	1.721072e-01
4.298299e-04	2.746784e-04	3.502228e-04	9.405797e-01	8.516144e-01	2.902626e-03	3.434284e-03	5.735672e-03	7.521612e-01	2.548991e-01	-5.171706e-01	3.190838e-01
3.552430e-04	3.784967e-04	3.788471e-04	8.542829e-01	7.616634e-01	2.156830e-03	4.024651e-03	3.892694e-03	-5.535403e-01	-4.251066e-01	-4.318788e-01	5.712777e-01
2.743597e-04	3.246081e-04	3.589547e-04	1.416493e+00	1.101251e+00	2.041469e-03	3.868987e-03	7.056779e-03	7.049898e-02	3.533935e-01	6.778567e-01	-6.408223e-01
2.058970e-04	2.114241e-04	3.354200e-04	7.217082e-01	1.426400e+00	3.617812e-03	3.582303e-03	5.357671e-03	-3.841980e-01	6.957055e-01	-3.520051e-01	-4.944472e-01
3.717352e-04	3.537579e-04	2.724772e-04	1.663359e+00	1.128389e+00	5.493543e-03	3.187856e-03	6.597582e-03	-2.654001e-01	-5.364415e-01	7.908274e-01	-1.280051e-01
3.991116e-04	2.310108e-04	2.522217e-04	9.532839e-01	1.208738e+00	5.064253e-03	3.257206e-03	4.855383e-03	7.583046e-02	-9.914322e-01	-8.370323e-02	6.561803e-02
4.206251e-04	3.842969e-04	3.460951e-04	8.690000e-01	9.272599e-01	3.620597e-03	3.105630e-03	7.339015e-03	3.608784e-01	6.866971e-01	1.126272e-01	-6.209098e-01
3.743854e-04	3.240513e-04	3.954337e-04	1.340487e+00	7.057326e-01	2.720843e-03	5.696417e-03	2.099497e-03	-4.566576e-01	1.625481e-02	7.045291e-01	-5.429902e-01
4.132288e-04	2.663771e-04	4.347252e-04	7.941060e-01	8.413262e-01	4.416704e-03	7.106293e-03	3.512674e-03	-5.239641e-02	-4.354544e-02	5.910542e-01	-8.037496e-01
3.865316e-04	3.601387e-04	3.226508e-04	6.488487e-01	1.134085e+00	5.477109e-03	6.736558e-03	6.140382e-03	6.152229e-01	5.419680e-01	7.701213e-02	-5.673100e-01
4.314242e-04	4.480979e-04	3.721299e-04	1.302466e+00	1.655620e+00	3.427492e-03	4.353471e-03	2.150844e-03	2.159422e-01	-4.552614e-01	7.173951e-01	4.810928e-01
3.476221e-04	3.555059e-04	2.313441e-04	6.752840e-01	9.600039e-01	6.385450e-03	4.704648e-03	5.284697e-03	-5.281063e-01	1.311369e-01	5.279455e-01	6.520586e-01
2.787917e-04	4.340425e-04	3.652176e-04	1.095440e+00	1.204462e+00	2.485835e-03	5.135513e-03	4.588718e-03	-2.610864e-01	-1.945214e-01	-9.337850e-01	-1.484618e-01
2.472667e-04	2.777529e-04	4.063004e-04	8.343161e-01	1.605598e+00	3.682435e-03	3.437684e-03	2.651082e-03	7.201858e-01	1.906462e-01	-6.640727e-01	6.319756e-02
2.511710e-04	3.729070e-04	2.086348e-04	1.159820e+00	8.364587e-01	6.018570e-03	2.800612e-03	4.629886e-03	2.923555e-02	8.243263e-01	4.858509e-01	-2.891027e-01
3.460455e-04	2.867070e-04	2.378648e-04	6.691659e-01	1.258580e+00	6.553123e-03	4.116765e-03	4.151175e-03	3.584537e-02	2.520436e-01	-1.078329e-01	-9.610209e-01
2.589393e-04	4.049325e-04	4.331845e-04	1.078283e+00	1.323103e+00	5.898771e-03	2.764065e-03	4.088446e-03	-9.371268e-01	-3.201201e-01	5.127545e-02	-1.291795e-01
4.005064e-04	4.298947e-04	3.408204e-04	1.393182e+00	1.024648e+00	4.360375e-03	3.482191e-03	3.352691e-03	2.296470e-01	-1.910939e-01	-1.976577e-01	9.336363e-01
3.383557e-04	2.457859e-04	2.743931e-04	1.457628e+00	1.124322e+00	6.819282e-03	7.226535e-03	6.998325e-03	-7.461975e-01	-4.082064e-01	4.070751e-01	3.329366e-01
2.950028e-04	3.260455e-04	4.431755e-04	1.208310e+00	7.564488e-01	2.222590e-03	2.158362e-03	7.472065e-03	-3.313415e-01	-6.481916e-01	-2.600766e-01	-6.343663e-01
4.009140e-04	2.449541e-04	3.100886e-04	8.227940e-01	6.868084e-01	6.094263e-03	3.453188e-03	3.864027e-03	8.605152e-01	-2.295203e-01	-1.374575e-01	4.335198e-01
3.504057e-04	3.422334e-04	3.092016e-04	1.155410e+00	6.352792e-01	6.127462e-03	2.193943e-03	4.529971e-03	-3.408768e-01	-6.981615e-02	-5.132267e-02	-9.361061e-01
2.514503e-04	4.400203e-04	3.032044e-04	6.097754e-01	8.979094e-01	6.135004e-03	7.277419e-03	2.414453e-03	5.739854e-01	3.705109e-01	3.746068e-01	6.268430e-01
4.026848e-04	2.151196e-04	2.963607e-04	1.574471e+00	1.319899e+00	5.593379e-03	6.568563e-03	7.501354e-03	8.274136e-01	9.244359e-02	3.147532e-01	4.558195e-01
3.034557e-04	3.009081e-04	3.229299e-04	6.836092e-01	6.273447e-01	5.130371e-03	4.927132e-03	5.581174e-03	2.850810e-01	7.991627e-01	-3.516322e-01	-3.955031e-01
3.217760e-04	3.380036e-04	2.930927e-04	1.444880e+00	1.090453e+00	2.059652e-03	5.868034e-03	5.822956e-03	6.374807e-01	-6.715560e-01	3.220000e-01	1.973498e-01
3.552295e-04	2.015019e-04	3.624885e-04	1.695631e+00	1.251729e+00	5.265964e-03	3.499381e-03	5.209826e-03	4.623921e-01	-1.316560e-01	-8.718099e-01	-9.384998e-02
2.376310e-04	3.042226e-04	3.341726e-04	9.643525e-01	1.359505e+00	5.449164e-03	2.105600e-03	3.600793e-03	-2.142401e-01	5.707076e-01	-7.870103e-01	-9.491521e-02
3.460161e-04	2.613080e-04	3.216468e-04	1.437717e+00	9.439862e-01	5.371484e-03	4.676790e-03	6.390330e-03	-6.966340e-01	-2.507783e-01	6.210069e-01	2.572192e-01
3.655932e-04	3.614328e-04	2.599425e-04	6.502947e-01	1.144698e+00	3.022543e-03	4.459445e-03	3.058988e-03	5.368117e-01	5.115318e-01	6.072881e-01	-2.852535e-01
2.597960e-04	3.593977e-04	2.597661e-04	7.551923e-01	8.071596e-01	3.401445e-03	5.618288e-03	5.774934e-03	8.824579e-01	-5.005815e-02	-4.482597e-01	1.335121e-01
2.514787e-04	3.838429e-04	4.432756e-04	1.615405e+00	6.106547e-01	5.542704e-03	2.309380e-03	4.475377e-03	6.456482e-01	6.494794e-01	2.523297e-01	-3.124813e-01
3.847152e-04	2.077893e-04	3.733384e-04	1.150814e+00	9.866497e-01	3.154711e-03	2.119135e-03	5.263643e-03	-8.242588e-03	-2.626633e-01	2.473786e-01	-9.326006e-01
2.772535e-04	3.713159e-04	3.170332e-04	1.184894e+00	1.592222e+00	4.476006e-03	3.811205e-03	2.424591e-03	6.474146e-01	-7.149816e-01	2.492307e-01	8.683120e-02
2.289408e-04	4.103287e-04	2.354511e-04	1.248411e+00	7.767633e-01	6.791050e-03	5.562852e-03	2.534806e-03	-4.105416e-01	3.104053e-01	8.563141e-01	-4.278328e-02
4.005775e-04	3.597379e-04	2.053605e-04	6.128517e-01	1.398677e+00	4.693681e-03	2.596269e-03	7.471297e-03	4.662222e-02	2.655974e-02	8.979199e-01	4.368762e-01
2.209991e-04	3.054409e-04	2.642302e-04	1.449678e+00	1.060325e+00	5.227832e-03	4.240582e-03	6.643486e-03	1.839473e-01	-8.769068e-01	-3.068855e-01	3.209660e-01
4.022556e-04	3.720292e-04	3.094929e-04	8.255237e-01	1.560761e+00	5.373588e-03	4.415443e-03	5.408969e-03	5.250082e-01	4.931225e-02	7.640931e-01	-3.716132e-01
3.942068e-04	4.063200e-04	3.673089e-04	1.089259e+00	6.631003e-01	5.000451e-03	5.273907e-03	2.185427e-03	2.413457e-01	-1.520824e-01	6.905526e-01	6.646506e-01
3.221089e-04	4.315513e-04	2.955674e-04	9.949349e-01	1.668945e+00	3.359891e-03	5.438767e-03	2.666218e-03	-1.793760e-02	-1.585839e-01	-2.741785e-01	-9.483436e-01
3.145364e-04	3.973244e-04	4.417235e-04	1.424940e+00	1.324707e+00	3.066666e-03	2.158346e-03	7.386355e-03	-5.306101e-01	-3.722829e-01	1.237969e-01	7.513539e-01
2.618427e-04	4.487797e-04	3.777598e-04	9.592548e-01	1.128958e+00	3.687500e-03	2.250598e-03	7.366152e-03	4.416525e-01	-8.785379e-01	-9.326499e-03	-1.817338e-01
2.469138e-04	2.286995e-04	4.272035e-04	1.557076e+00	1.537310e+00	5.402115e-03	6.642087e-03	1.986177e-03	7.710195e-01	3.594993e-01	5.053268e-01	1.446859e-01
2.509651e-04	4.060974e-04	3.643231e-04	8.512348e-01	1.143238e+00	2.691602e-03	4.182470e-03	4.689999e-03	-9.383890e-01	1.324337e-01	2.970218e-01	-1.168996e-01
3.447902e-04	4.021632e-04	3.653198e-04	1.672151e+00	1.012460e+00	5.622333e-03	6.976808e-03	5.175358e-03	5.704613e-01	2.157600e-01	2.654022e-01	7.467149e-01
3.943444e-04	3.522783e-04	2.929981e-04	8.241785e-01	8.070740e-01	3.951512e-03	6.939861e-03	3.107661e-03	3.260345e-01	-3.357351e-01	-8.531739e-01	2.303859e-01
3.733676e-04	3.135745e-04	2.533437e-04	1.525785e+00	1.103402e+00	6.127994e-03	2.706054e-03	3.464703e-03	-6.931803e-01	3.164149e-01	-6.226599e-01	1.779813e-01
3.936959e-04	2.816307e-04	2.821930e-04	7.590810e-01	1.027945e+00	5.673218e-03	2.733278e-03	5.692022e-03	-4.685318e-01	-8.153907e-01	-1.959564e-02	-3.394584e-01
2.067838e-04	2.231226e-04	3.748913e-04	7.866447e-01	1.437684e+00	4.430726e-03	6.502488e-03	3.767571e-03	-3.732376e-02	5.245043e-01	5.128622e-01	-6.785828e-01
2.551310e-04	2.032674e-04	2.837221e-04	1.001430e+00	1.003777e+00	4.356420e-03	2.908022e-03	3.038183e-03	-9.303493e-01	1.640266e-01	1.275798e-01	3.021072e-01
3.843683e-04	2.782013e-04	3.884434e-04	1.551100e+00	7.683086e-01	2.167344e-03	5.843182e-03	7.011354e-03	-3.347401e-01	6.041651e-01	3.901213e-01	-6.088834e-01
3.347447e-04	4.027384e-04	2.293539e-04	1.072967e+00	9.534387e-01	6.452173e-03	5.831598e-03	2.132007e-03	4.575778e-01	-6.609492e-01	-2.052548e-01	-5.582465e-01
3.876150e-04	2.826337e-04	3.441127e-04	1.015859e+00	1.295145e+00	2.931178e-03	2.703883e-03	6.959074e-03	3.916325e-01	5.805326e-01	-6.812660e-01	-2.132662e-01
2.479750e-04	3.041321e-04	2.856020e-04	1.051901e+00	1.170388e+00	3.610819e-03	4.815556e-03	3.808628e-03	7.189284e-02	-2.240726e-01	8.752619e-01	4.225394e-01
4.461702e-04	2.198233e-04	4.405147e-04	1.101431e+00	8.631762e-01	6.533224e-03	5.263892e-03	7.036782e-03	-1.185796e-01	6.236017e-01	-3.594450e-02	-7.718600e-01
2.712170e-04	3.462038e-04	2.456156e-04	1.564198e+00	1.368050e+00	7.142492e-03	7.317355e-03	2.377158e-03	6.714835e-01	5.889505e-01	-4.429363e-01	-7.781124e-02
2.934015e-04	4.431456e-04	4.469598e-04	1.283032e+00	1.681425e+00	5.085968e-03	6.120544e-03	6.226837e-03	3.769288e-01	-2.918909e-01	8.115202e-02	8.752935e-01
2.727927e-04	3.115660e-04	3.099114e-04	1.155528e+00	1.147295e+00	2.781658e-03	7.263966e-03	3.012867e-03	8.033304e-01	-4.180263e-01	5.798794e-02	-4.201805e-01
4.341341e-04	3.113329e-04	3.644137e-04	8.203622e-01	1.503328e+00	3.387208e-03	6.077841e-03	4.753680e-03	-1.857873e-01	-5.985975e-02	-3.729013e-01	9.071078e-01
3.207694e-04	4.278045e-04	3.835607e-04	9.380434e-01	6.157683e-01	3.750647e-03	6.668697e-03	3.718456e-03	6.339060e-01	-4.817306e-01	1.111586e-01	5.947626e-01
2.060736e-04	4.183919e-04	3.386416e-04	1.488290e+00	1.521197e+00	2.030622e-03	2.071050e-03	4.409004e-03	-4.215077e-01	7.848531e-01	3.970174e-01	-2.207128e-01
4.096465e-04	3.510577e-04	2.753438e-04	8.936713e-01	1.658537e+00	4.141942e-03	3.436795e-03	5.060272e-03	1.270935e-01	1.077307e-01	6.117187e-01	-7.733315e-01
4.227841e-04	2.057232e-04	3.053318e-04	7.419087e-01	8.157773e-01	2.833101e-03	2.821134e-03	2.011555e-03	-7.192136e-02	-1.592474e-02	-7.032406e-01	7.071254e-01
4.462181e-04	2.850658e-04	2.637828e-04	1.065640e+00	1.146400e+00	4.996854e-03	6.634352e-03	5.727717e-03	-1.688500e-01	-6.590422e-01	-6.266007e-01	3.801640e-01
3.981866e-04	2.834750e-04	2.751381e-04	1.650398e+00	8.196750e-01	5.127450e-03	5.554803e-03	6.126341e-03	-3.215635e-01	1.177201e-01	6.240679e-01	7.023376e-01
3.918044e-04	3.651891e-04	3.250276e-04	8.036051e-01	1.326289e+00	5.304085e-03	2.256485e-03	5.261210e-03	-5.221616e-01	-4.962029e-01	-5.006668e-01	-4.800653e-01
2.955009e-04	2.170479e-04	3.886157e-04	1.131623e+00	1.503813e+00	6.671517e-03	5.901470e-03	4.076250e-03	-2.536884e-01	-2.260486e-01	9.354575e-01	9.728026e-02
2.093573e-04	3.794807e-04	2.066087e-04	1.097784e+00	1.369723e+00	4.749675e-03	7.168488e-03	2.526034e-03	-7.760850e-01	-1.140735e-01	6.171991e-01	-6.119312e-02
3.028065e-04	3.318932e-04	3.477829e-04	1.656605e+00	1.552712e+00	5.971259e-03	4.326518e-03	5.519242e-03	-3.854111e-01	-5.038226e-01	-7.716063e-01	-4.737885e-02
3.913838e-04	3.886400e-04	3.393276e-04	9.666886e-01	9.056386e-01	2.651741e-03	4.192504e-03	2.132847e-03	2.435991e-02	-9.986726e-01	4.481704e-02	7.149249e-03
4.023827e-04	3.701629e-04	2.062331e-04	6.310546e-01	6.326997e-01	2.614991e-03	6.768842e-03	3.270252e-03	6.845947e-01	6.890857e-01	-2.177832e-01	-9.519208e-02
3.615849e-04	2.651959e-04	2.085786e-04	1.634396e+00	1.112147e+00	6.234293e-03	5.644317e-03	3.870331e-03	-3.617107e-01	3.612539e-01	1.441794e-02	-8.593330e-01
2.674205e-04	3.366700e-04	2.727474e-04	1.355061e+00	1.179657e+00	2.449441e-03	6.841650e-03	4.780612e-03	-6.252639e-02	-6.757785e-01	-2.935684e-01	6.732246e-01
2.882384e-04	2.445331e-04	3.184860e-04	1.039323e+00	1.489914e+00	4.331622e-03	6.077474e-03	3.941959e-03	8.432634e-02	6.632439e-02	-5.463359e-01	-8.306668e-01
2.322725e-04	3.658587e-04	2.812871e-04	9.867652e-01	7.909721e-01	7.077493e-03	4.798103e-03	3.778400e-03	-4.882843e-02	6.952323e-01	4.714798e-02	-7.155731e-01
2.260258e-04	3.904810e-04	3.847760e-04	8.803240e-01	6.423913e-01	5.813117e-03	4.863882e-03	5.003944e-03	-7.977554e-01	-3.026382e-01	4.388474e-01	2.817967e-01
3.648963e-04	3.622416e-04	4.423553e-04	6.148222e-01	1.655805e+00	3.522368e-03	7.212078e-03	2.671676e-03	-1.782696e-03	-1.496890e-01	-3.618755e-01	9.201283e-01
3.384606e-04	2.855569e-04	2.925952e-04	1.554352e+00	1.521230e+00	2.402516e-03	7.307949e-03	5.868965e-03	7.629490e-02	-2.957749e-01	9.172543e-01	2.556186e-01
2.991492e-04	3.096761e-04	3.184208e-04	1.202954e+00	1.436661e+00	5.574545e-03	3.663251e-03	2.315713e-03	-8.613842e-02	2.556668e-01	2.267403e-01	-9.358437e-01
2.065703e-04	3.112443e-04	4.311669e-04	1.096155e+00	8.069749e-01	4.836985e-03	4.180498e-03	7.003576e-03	-6.300824e-01	-3.426291e-01	6.739783e-01	1.770728e-01
2.921008e-04	4.161963e-04	2.398642e-04	7.991527e-01	7.005990e-01	6.946306e-03	7.290441e-03	6.477728e-03	6.073906e-01	-5.802490e-01	3.497838e-01	4.147760e-01
3.969941e-04	3.828684e-04	4.471209e-04	6.313836e-01	1.685637e+00	2.129890e-03	7.203074e-03	7.386841e-03	5.202893e-01	-6.973623e-01	-4.755290e-01	1.298346e-01
2.649544e-04	4.124954e-04	2.571268e-04	1.157374e+00	9.322629e-01	7.090900e-03	5.131603e-03	6.605092e-03	4.730481e-02	3.212583e-01	2.853563e-01	9.017356e-01
3.753092e-04	2.802894e-04	2.073560e-04	1.232683e+00	9.779764e-01	5.742165e-03	5.772671e-03	5.511444e-03	-6.958203e-01	-4.728096e-01	-4.480068e-01	3.026139e-01
3.868010e-04	4.298446e-04	2.724679e-04	1.041320e+00	6.692389e-01	6.493923e-03	6.179880e-03	2.797908e-03	3.324336e-01	-6.759781e-01	2.056372e-01	-6.247039e-01
3.942588e-04	2.363786e-04	4.218816e-04	6.635755e-01	1.343316e+00	6.300865e-03	2.875667e-03	5.588857e-03	3.630264e-01	5.785584e-01	-5.916787e-01	-4.282503e-01
2.010284e-04	3.597607e-04	2.844138e-04	1.294703e+00	1.660264e+00	5.481486e-03	3.980046e-03	3.605397e-03	3.064480e-01	-5.677241e-01	-1.407435e-01	7.509795e-01
3.605997e-04	3.272544e-04	2.489316e-04	6.227145e-01	1.065477e+00	5.591095e-03	3.219336e-03	2.564494e-03	-3.419875e-02	3.802557e-01	-7.921888e-01	-4.761018e-01
